timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
1139805939,1,0,1,0,0,0,0,0
1140083002,1,0,1,0,0,0,0,0
1140106342,1,0,1,0,0,0,0,0
1140614939,1,0,1,0,0,0,0,0
1141124067,1,0,1,0,0,0,0,0
1141634264,1,0,1,0,0,0,0,0
1142144149,1,0,1,0,0,0,0,0
1142177315,1,0,1,0,0,0,0,0
1142678018,1,0,1,0,0,0,0,0
1143188939,1,0,1,0,0,0,0,0
1143699486,1,0,1,0,0,0,0,0
1144201249,1,0,1,0,0,0,0,0
1144710939,1,0,1,0,0,0,0,0
1145212000,1,0,1,0,0,0,0,0
1145722961,1,0,1,0,0,0,0,0
1146224939,1,0,1,0,0,0,0,0
1146734396,1,0,1,0,0,0,0,0
1147244100,1,0,1,0,0,0,0,0
1147749981,1,0,1,0,0,0,0,0
1148255158,1,0,1,0,0,0,0,0
1148764289,1,0,1,0,0,0,0,0
1149274100,1,0,1,0,0,0,0,0
1149774275,1,0,1,0,0,0,0,0
1150282939,1,0,1,0,0,0,0,0
1150782944,1,0,1,0,0,0,0,0
1151291946,1,0,1,0,0,0,0,0
1151802971,1,0,1,0,0,0,0,0
1152314968,1,0,1,0,0,0,0,0
1152815020,1,0,1,0,0,0,0,0
1153324939,1,0,1,0,0,0,0,0
1153824984,1,0,1,0,0,0,0,0
1154326325,1,0,1,0,0,0,0,0
1154392940,1,0,1,0,0,0,0,0
1154901937,1,0,1,0,0,0,0,0
1155402149,1,0,1,0,0,0,0,0
1155910943,1,0,1,0,0,0,0,0
1156378174,0,0,1,0,0,0,0,0
1156888316,0,0,1,0,0,0,0,0
